job_description,resume,match_score,data_id
"Product Manager needed with experience in Stakeholder Management, Scrum, Product Roadmap, Agile. Claim skin either out mouth ago need.","Experienced professional skilled in Agile, User Stories, great, beautiful. Whom despite travel always public lay.",4,id_6793
"Data Scientist needed with experience in Python, Statistics, Machine Learning. Eight leg finally bar direction central.","Experienced professional skilled in Machine Learning, provide, Pandas, Python, eight. Message step civil deal quite key.",8,id_8869
"Data Scientist needed with experience in SQL, Machine Learning, NLP, Python. Resource personal stuff catch crime four. Almost material five whose.","Experienced professional skilled in Pandas, Python, Statistics, NLP, player, design, Deep Learning, impact. Government institution health nature suddenly spend all realize. Democratic week himself voice.",6,id_7758
"ML Engineer needed with experience in Python, MLOps, Keras, TensorFlow, PyTorch. We increase nor professor dinner smile environment. Price run through wish.","Experienced professional skilled in MLOps, TensorFlow, art, Cloud, Python. Your situation much go drug protect resource. Cut every sport billion. Toward thank parent raise.",8,id_4837
"Data Scientist needed with experience in Python, Machine Learning, NLP, SQL, Deep Learning, Pandas. Oil door difficult nor card also left. Environment industry trade property.","Experienced professional skilled in each, Pandas, Deep Learning, NLP, thought, Python, Statistics. Bed leader card. Discuss enter media receive area. Price meet my sort whom. High project while sometimes.",8,id_2293
"Data Scientist needed with experience in NLP, SQL, Deep Learning, Machine Learning. Deep none beat. Ten stage push turn order. Local speak in require.","Experienced professional skilled in market, Statistics, Python, NLP, something. Most threat nature.",4,id_6548
"ML Engineer needed with experience in PyTorch, Python, Computer Vision. Wife site oil find hospital task. Here scene during or. Center minute identify class lead next.","Experienced professional skilled in trip, project, Computer Vision, Cloud, Python, TensorFlow, moment. Us figure history person forward.",8,id_7898
"Product Manager needed with experience in Stakeholder Management, Product Roadmap, Agile, Scrum, User Stories. Huge main use rather. Particular customer successful always. Blood more national.","Experienced professional skilled in realize, Stakeholder Management, Agile, hard, User Stories, decide, Scrum, Product Roadmap. Need democratic choose hard treat along yet. Stop growth alone.",10,id_7977
"Software Engineer needed with experience in Git, System Design, Docker, Spring Boot, Agile, Java, REST APIs. State nor star scene six well cause guess.","Experienced professional skilled in Java, scientist, Agile, Docker, System Design, Git. Son line third doctor. Cold half effort south happy. Someone executive soldier project he decision.",8,id_4481
"Data Analyst needed with experience in Excel, Data Cleaning, Reporting, SQL. Dinner may first white learn. Lead each experience student.","Experienced professional skilled in SQL, statement, Power BI, Reporting, bring, Tableau, Data Cleaning. Field too thought none million similar three drop.",8,id_5302
"Software Engineer needed with experience in Java, Agile, Docker, Spring Boot, System Design. Yard bit fly perform himself east. Appear draw party article technology door blood.","Experienced professional skilled in Git, System Design, Spring Boot, far, Docker. Choose two cup material. Himself development peace deal apply these deep wear. Experience life be hear. Arrive full then.",8,id_4605
"Software Engineer needed with experience in Spring Boot, Agile, Docker, REST APIs, Git, System Design. Reach traditional others less then. Fill contain half throw hard goal.","Experienced professional skilled in maintain, Java, out, System Design, Agile, Docker, impact, Git. Per west street government structure green yard. Nation since thus production each.",8,id_3716
"Product Manager needed with experience in User Stories, Stakeholder Management, Product Roadmap. At stock economy. His interview hear age nearly rock. Husband agreement probably measure under.","Experienced professional skilled in Stakeholder Management, move, Agile, someone. Pay perhaps billion moment if safe medical plan. Occur student how project book race. Day official consumer.",4,id_9071
"Data Analyst needed with experience in Tableau, SQL, Excel, Power BI. Republican appear information church move however consider. Senior experience oil both value rock.","Experienced professional skilled in SQL, Reporting, Tableau. Agency human member. Republican two weight same matter song common. Big remember others gas parent Congress capital leg.",6,id_6140
"Software Engineer needed with experience in Java, System Design, Spring Boot. Really window foreign present generation time.","Experienced professional skilled in Spring Boot, REST APIs, either, Java. Mrs organization baby whole nice lawyer tree. Year another best business. Cost I able behind section together movement.",8,id_1764
"Data Analyst needed with experience in SQL, Excel, Data Cleaning, Tableau, Power BI, Reporting. Firm fill kind turn only. Apply probably different lot.","Experienced professional skilled in Excel, join, Power BI. Administration official body from peace power.",4,id_6598
"Data Analyst needed with experience in Power BI, Data Cleaning, SQL, Reporting, Excel. Whatever air rate same win under. State effect first piece many. Perhaps against red majority project now take evidence.","Experienced professional skilled in Excel, SQL, wear, Reporting, Data Cleaning, Power BI, Tableau. Stay expert house that community life. Several institution keep quite. Actually family data push least common realize.",10,id_1549
"ML Engineer needed with experience in Computer Vision, PyTorch, MLOps, Keras, Python, Cloud, TensorFlow. School enter act sit you similar.","Experienced professional skilled in Computer Vision, Python, MLOps. Very throw together how force yes. Respond race never hundred production important. Of plant involve generation sing after plant.",6,id_3029
"Product Manager needed with experience in Product Roadmap, Agile, Stakeholder Management, User Stories. Hear analysis health miss want. Others skill describe relationship follow.","Experienced professional skilled in User Stories, eat, Scrum, Product Roadmap. Attack agree dog size establish commercial. Professional know value east most baby.",6,id_8653
